Time elapsed in seconds,Controlled Lighting Units Power Usage (moving),All Lighting Units Activated Usage,Controlled Lighting Units Power Usage (Standing still)
213.7020971,47.61302682,512.9666909,40.23980773
213.8099173,47.63695279,513.2254594,40.26111973
213.9156587,47.65977107,513.4792387,40.28009855
214.0217675,47.68238013,513.7338998,40.30162185
214.1484002,47.71041476,514.0378183,40.32373248
214.2562058,47.73607416,514.2965518,40.34626889
214.3799998,47.76619816,514.5936574,40.36518702
214.4833189,47.79187841,514.8416232,40.38999224
214.5869465,47.81664501,515.0903294,40.41077738
214.7187914,47.84952795,515.4067572,40.43066363
214.827667,47.87776381,515.6680586,40.45335303
214.9535577,47.90613091,515.9701963,40.47203644
215.0561285,47.92943927,516.2163662,40.49425017
215.1887069,47.95615947,516.5345544,40.5166037
215.2897355,47.97499497,516.777023,40.53863371
215.4072639,47.99810524,517.0590912,40.56040725
215.5217782,48.02066283,517.3339255,40.57987254
215.6451008,48.04517801,517.6298998,40.60161591
215.7569093,48.06863866,517.8982402,40.62090769
215.8663623,48.09340276,518.1609274,40.64267135
215.9783124,48.12052478,518.4296076,40.66493789
216.092195,48.14664479,518.7029258,40.68689267
216.2186383,48.17516475,519.0063898,40.70938585
216.3247261,48.19807699,519.2610005,40.73190369
216.4461478,48.22617896,519.5524126,40.7502495
216.5712824,48.25624787,519.8527356,40.77218374
216.7076044,48.28541692,520.1799084,40.79344347
216.8084817,48.30740762,520.4220139,40.81306014
216.9310499,48.33289534,520.7137781,40.83472837
217.0498942,48.35569943,521.0014039,40.85709982
217.1588037,48.37718212,521.2627867,40.87862583
217.2687412,48.39966162,521.5266367,40.89810867
217.3732629,48.41994271,521.775043,40.92007088
217.477907,48.44156663,522.026233,40.9395559
217.604405,48.46920666,522.3322298,40.96113207
217.7113763,48.49426928,522.588961,40.98324566
217.8352348,48.52415712,522.8862214,41.00214803
217.9549125,48.55207957,523.1734478,41.02408777
218.0645075,48.57672317,523.4364758,41.04342282
218.1910316,48.60662686,523.7401337,41.06559917
218.2922163,48.63143905,523.982977,41.08539627
218.4099047,48.66018171,524.2654291,41.1070777
218.5135835,48.68561757,524.5142582,41.12943832
218.617167,48.7087571,524.7628586,41.15116334
218.729933,48.73519515,525.033497,41.17121123
218.8426841,48.76108888,525.3016711,41.19191097
218.9438214,48.78532337,525.5468292,41.21247219
219.053501,48.81236803,525.8100602,41.23440475
219.1650902,48.84157546,526.0778743,41.2565054
219.2797473,48.87432839,526.3530514,41.27804599
219.4093709,48.91277007,526.664148,41.30057569
219.5251151,48.94687495,526.9419341,41.32214659
219.6341003,48.97708227,527.2034986,41.34429908
219.7477721,49.00907441,527.4763109,41.36564982
219.8614837,49.04252659,527.7492187,41.38481322
219.9616177,49.07258354,527.9895403,41.40670582
220.0784362,49.10808828,528.2699047,41.42858007
220.1841322,49.13832166,528.5211734,41.45054003
220.2898437,49.16860862,528.7772827,41.47193122
220.4288356,49.20805238,529.1108633,41.49100975
220.5502355,49.24070894,529.402223,41.51132232
220.6533199,49.26497238,529.6496256,41.53344547
220.7786773,49.28927593,529.9504834,41.5538092
220.8854455,49.31269903,530.206727,41.57614897
220.9952684,49.33911233,530.470302,41.59799168
221.1119547,49.36910358,530.7503491,41.62015516
221.2096751,49.39228809,530.9848781,41.64209452
221.3333475,49.42050341,531.2792902,41.6640428
221.4368818,49.44629186,531.5301742,41.68351609
221.5619737,49.47903732,531.827993,41.70420152
221.6765222,49.5070295,532.1028766,41.72635022
221.7742395,49.53081816,532.3398326,41.7461472
221.8891002,49.5595871,532.6154983,41.76860966
221.9901969,49.58536252,532.8581304,41.79039267
222.1027735,49.61138818,533.1283142,41.81248856
222.2151136,49.63534781,533.3979305,41.83426001
222.3408879,49.65909693,533.6973974,41.85583858
222.4506587,49.67984607,533.9632387,41.88023996
222.5717605,49.70231795,534.253883,41.90008733
222.6883262,49.72234302,534.5336407,41.9214697
222.8062818,49.74323869,534.8143325,41.94158869
222.9147855,49.76086255,535.077143,41.9621049
223.0315594,49.78071883,535.3574004,41.98423663
223.1327904,49.79707208,535.6003548,42.00358025
223.2498543,49.8158953,535.8813082,42.02377138
223.357731,49.83499459,536.1378086,42.04457935
223.4676899,49.85557956,536.4041136,42.06641717
223.5764951,49.87844981,536.6652461,42.08846361
223.6822942,49.90248446,536.9191639,42.11043178
223.7950932,49.92717741,537.1898815,42.13266965
223.8996196,49.94953046,537.4407449,42.15479887
224.016687,49.97338576,537.7217066,42.17693522
224.1212724,49.9948265,537.9727116,42.19907084
224.2270297,50.01526352,538.2265291,42.22103077
224.3408007,50.03647676,538.4995795,42.24331253
224.4542612,50.05532639,538.7718847,42.26397461
224.5529233,50.0703888,539.0086738,42.28609774
224.6710401,50.08926633,539.2921541,42.3049823
224.7898882,50.1051375,539.5773895,42.32768626
224.9147239,50.12263381,539.8769952,42.34640895
225.0242932,50.13811454,540.1399615,42.37039037
225.1338715,50.15479688,540.4029494,42.39352025
225.2654372,50.17678715,540.7187071,42.41416222
225.3672553,50.19632919,540.9630706,42.4345471
225.4819898,50.21777213,541.2384334,42.4532878
225.5958002,50.23428447,541.5115783,42.47586475
225.6948065,50.25004356,541.7491934,42.49558684
225.8073552,50.26979154,542.0193103,42.51792862
225.9283391,50.2920187,542.3096717,42.54005327
226.0456917,50.31053213,542.5913179,42.55956947
226.1516743,50.32686413,542.8456762,42.58415119
226.2677242,50.34534895,543.1241959,42.60531193
226.3700265,50.36226796,543.3697214,42.62539073
226.4899377,50.38284326,543.6575083,42.64682517
226.5974009,50.39886144,543.91542,42.6665432
226.7104059,50.41913428,544.186632,42.68905429
226.8241723,50.44270016,544.4596714,42.71094223
226.9358474,50.46837355,544.7276916,42.73354573
227.0506926,50.49598777,545.0033201,42.755675
227.1528601,50.51533554,545.2485221,42.77608436
227.2579661,50.53470534,545.5007765,42.79839102
227.3698516,50.55855182,545.7693017,42.81759139
227.486679,50.58311037,546.0496874,42.83796296
227.6031455,50.60734137,546.329207,42.85947322
227.7213325,50.62923954,546.6104542,42.88237817
227.8309347,50.64930497,546.8759011,42.9038449
227.9449906,50.6689533,547.1496353,42.92569133
228.0678603,50.69148683,547.4445226,42.9450018
228.1653057,50.70970503,547.6759918,42.96749354
228.2819805,50.73192828,547.958411,42.98621455
228.3948547,50.75242449,548.2269065,43.00817029
228.5041884,50.77139073,548.49171,43.02987353
228.6193972,50.79165025,548.7682111,43.04825296
228.7318993,50.8120623,549.0382162,43.07039773
228.8382425,50.83078153,549.2934398,43.09069078
228.9466875,50.84763903,549.5537078,43.11308732
229.0562868,50.86567929,549.814333,43.13182329
229.1778603,50.88694789,550.1085226,43.15376692
229.3028268,50.90933417,550.4084422,43.17612938
229.4193883,50.92975847,550.6881898,43.19667757
229.5321757,50.94897623,550.9588795,43.21845774
229.6431353,50.96576105,551.2251826,43.24059157
229.7426745,50.97899736,551.4640766,43.25907736
229.8558387,50.99457163,551.7356707,43.28026697
229.9705586,51.01116603,552.0109985,43.30259173
230.0846897,51.02875198,552.2849131,43.32452487
230.198894,51.04534419,552.5590034,43.34686849
230.3134775,51.06193484,552.8316031,43.36746815
230.4223062,51.07717693,553.0951927,43.38760571
230.5371194,51.09425321,553.3707444,43.40701716
230.6487474,51.11250143,553.6386516,43.428792
230.7565544,51.13164993,553.8973884,43.45138457
230.8695817,51.15420011,554.1686539,43.47394431
230.9810776,51.17787966,554.4338446,43.49553152
231.0968051,51.20610084,554.7139901,43.51803476
231.2133264,51.23703759,554.9936412,43.53713947
231.3294332,51.27044893,555.2722975,43.56040901
231.4412037,51.30067186,555.5405467,43.57875827
231.5477452,51.33170524,555.7962463,43.60108795
231.6566226,51.36578896,556.0575521,43.62314883
231.7655253,51.4016006,556.3165291,43.64529569
231.8784247,51.44094783,556.5898771,43.66705401
232.0015617,51.48064972,556.8854059,43.68574866
232.1073703,51.51574526,557.1368402,43.70790379
232.2311035,51.55756858,557.4363062,43.72699397
232.3569326,51.59644795,557.7382961,43.74821086
232.4666781,51.62772398,558.0016853,43.76772303
232.5744179,51.65787582,558.2602608,43.79295166
232.6784667,51.687248,558.5099779,43.81530327
232.7934151,51.71592031,558.7858541,43.83685655
232.9094813,51.74294862,559.064413,43.86149681
233.0126251,51.76244419,559.3095986,43.88113735
233.1363891,51.78722686,559.6089917,43.90211902
233.2439604,51.81138019,559.8671628,43.92407161
233.3537517,51.83540998,560.1306619,43.94339536
233.4607641,51.85686525,560.3874917,43.96327583
233.5765002,51.88052731,560.6652583,43.98624887
233.6859545,51.90474556,560.9279486,44.00862893
233.7942969,51.92809207,561.1879704,44.03016548
233.910532,51.95474692,561.4669346,44.0524667
234.021593,51.9794879,561.733481,44.07722393
234.1316836,52.00595241,561.9976985,44.0995332
234.2457647,52.03231515,562.2714931,44.12110525
234.3596833,52.05911787,562.542691,44.14361447
234.4676177,52.08173659,562.8039403,44.16272745
234.5770313,52.10199445,563.066533,44.18466153
234.7114875,52.12743313,563.3868374,44.20377504
234.8263144,52.15195217,563.6648124,44.22553742
234.9380788,52.17762633,563.933047,44.24518949
235.0459547,52.20368947,564.1919491,44.26579678
235.1526549,52.2281868,564.4456267,44.28642268
235.260768,52.25455447,564.707501,44.30711331
235.3665394,52.28178219,564.9613524,44.33008647
235.4799986,52.31176325,565.2336545,44.34841128
235.5957493,52.34001097,565.5114562,44.3709199
235.7102503,52.36903812,565.7862586,44.39268472
235.8353336,52.40152371,566.0864585,44.4155674
235.9593712,52.43350649,566.3841487,44.43447666
236.0839576,52.46448513,566.6831561,44.45553091
236.1987486,52.49031987,566.9586545,44.47570591
236.3288961,52.5128726,567.2710085,44.49741636
236.4440844,52.53708964,567.5474604,44.51968435
236.562805,52.56668642,567.8323898,44.54189659
236.6812926,52.59599268,568.1167601,44.56443011
236.8020156,52.62797116,568.4064953,44.58313424
236.897253,52.65310322,568.635065,44.60418713
237.0119075,52.68654217,568.9102358,44.62633119
237.1267596,52.72356502,569.1858809,44.64555776
237.231597,52.75666474,569.4374906,44.66739606
237.337743,52.79130925,569.6898394,44.68621558
237.4495134,52.82729723,569.96049,44.70856222
237.5744958,52.86739194,570.2604478,44.72747789
237.6813534,52.89880702,570.516906,44.74857949
237.7878722,52.92950165,570.7725511,44.7705377
237.9069581,52.9605748,571.0583573,44.79191433
238.0098548,52.98504826,571.3028798,44.81082732
238.1154016,53.00918667,571.5586217,44.83188607
238.2339953,53.0368109,571.8432466,44.85226131
238.3568158,53.06429286,572.1380158,44.87419822
238.4726289,53.08786944,572.4159672,44.8935015
238.5730875,53.10517155,572.6570678,44.91408237
238.6887971,53.12272764,572.9347709,44.9362148
238.7886339,53.13730176,573.1743792,44.95628683
238.9064462,53.15428796,573.4571287,44.97834985
239.008299,53.16704643,573.7015754,44.99706301
239.1159007,53.18204604,573.9598195,45.01901754
239.2280389,53.19691279,574.2289512,45.03867744
239.3477693,53.21284763,574.5163042,45.06023654
239.4580639,53.22800449,574.7810112,45.08169395
239.5708184,53.24672527,575.051622,45.1016818
239.6816861,53.26724357,575.3177045,45.12398447
239.7914316,53.28863807,575.5810937,45.14495752
239.8981724,53.31154411,575.8372716,45.16995465
240.0092351,53.3365278,576.1038221,45.19170752
240.1170968,53.35854295,576.3626902,45.21385154
240.2365479,53.38487987,576.6493728,45.23559624
240.3500641,53.41172958,576.9218117,45.2548835
240.4652788,53.43977739,577.198327,45.27757836
240.573847,53.46834748,577.4588906,45.29675381
240.6907523,53.50149339,577.7394634,45.31711664
240.795183,53.52614246,577.9876942,45.33901494
240.9102613,53.55101139,578.2638802,45.36132795
241.0248231,53.576102,578.5412333,45.38309862
241.1349248,53.60211611,578.8054774,45.40562296
241.2473752,53.6269119,579.0729578,45.4277476
241.3647586,53.65336436,579.3570785,45.44835355
241.471898,53.67470691,579.6117919,45.46877039
241.5685963,53.69691028,579.846289,45.49096813
241.6851099,53.72526211,580.1259216,45.50960703
241.7910014,53.74916066,580.3800612,45.53269597
241.9079836,53.77401051,580.6608185,45.55502866
242.008494,53.79534657,580.9020434,45.57678738
242.1252885,53.81984178,581.1823502,45.59874864
242.2352491,53.84340692,581.4462557,45.61933064
242.351232,53.86873282,581.7246146,45.64143147
242.4693736,53.89750071,582.0081545,45.66224734
242.5751249,53.92227717,582.2619576,45.68172688
242.6858929,53.94829547,582.5253982,45.70366403
242.7959232,53.97491467,582.7918735,45.72602295
242.9064911,54.00127346,583.0572365,45.74813146
243.0142049,54.02799492,583.3157496,45.76721826
243.1214063,54.0540461,583.573033,45.78917986
243.2291658,54.0804905,583.8316558,45.81130041
243.334746,54.10619322,584.0826466,45.83346599
243.4608779,54.13664775,584.3853631,45.85520707
243.576847,54.16548199,584.6660906,45.8740518
243.6960522,54.19268473,584.9521831,45.8962068
243.8049394,54.21710463,585.2135124,45.91872656
243.9235292,54.2436285,585.4981279,45.940195
244.0220335,54.26783426,585.7345382,45.96205296
244.1351433,54.29582803,586.0060018,45.98098766
244.2526136,54.32294092,586.285542,46.00199958
244.358535,54.34818724,586.5421418,46.02220391
244.4879017,54.3778454,586.8526219,46.04425228
244.5967072,54.40226306,587.1137551,46.06337652
244.7088407,54.42876827,587.3828755,46.08421766
244.8355897,54.45682444,587.6870731,46.10459351
244.9593246,54.4839014,587.9840369,46.12613091
245.084945,54.51155055,588.2855258,46.14809726
245.2083737,54.53628781,588.5817547,46.16719008
245.3231532,54.55973722,588.8572255,46.19009792
245.4342005,54.58308699,589.123739,46.21407447
245.5427657,54.60452939,589.3842955,46.2363914
245.6553645,54.62254776,589.6545326,46.26022553
245.7575517,54.6398015,589.8997819,46.2804469
245.8660309,54.6594161,590.160132,46.3031569
245.9887852,54.67926058,590.4547423,46.32434158
246.0938573,54.69629297,590.7069154,46.34662843
246.2074646,54.71186294,590.9795729,46.36712857
246.3068938,54.72624194,591.218203,46.38642806
246.4240172,54.74528113,591.4992991,46.40810119
246.5244386,54.76127476,591.7379098,46.43005743
246.6446419,54.78051036,592.0287984,46.45143686
246.7450407,54.79756424,592.2697555,46.47394686
246.8628081,54.81931738,592.5523973,46.49532709
246.9636281,54.8381955,592.7943653,46.51519403
247.0747083,54.85715035,593.0609578,46.53408657
247.1882907,54.87635539,593.3335555,46.55566116
247.2996224,54.89669856,593.6007516,46.57727578
247.4084194,54.91638643,593.8594596,46.59909483
247.5084542,54.93690908,594.1019479,46.62128276
247.615949,54.96118352,594.3599354,46.64329293
247.738764,54.99176925,594.6546914,46.66225803
247.8465423,55.01975072,594.9133594,46.68368597
247.9483861,55.0448156,595.1577845,46.70569435
248.0691433,55.07602965,595.4452001,46.72750109
248.2066011,55.11456484,595.7775005,46.74969846
248.3110296,55.14463566,596.0281289,46.76809988
248.4381917,55.17979568,596.3333179,46.79009453
248.5484453,55.20963969,596.5979266,46.81210275
248.6577876,55.2398926,596.8603481,46.83369195
248.7599149,55.26739427,597.1054536,46.85617327
248.8703823,55.29448407,597.3705754,46.87632052
248.9902272,55.32101611,597.6582031,46.89798451
249.1129512,55.34483511,597.9527407,46.92044164
249.2177265,55.36798105,598.2042014,46.94332403
249.3265085,55.39447974,598.4652782,46.96659367
249.4502947,55.42708819,598.7623651,46.98950321
249.5548481,55.45395097,599.0132933,47.0097235
249.6736043,55.48168175,599.2983082,47.02961783
249.7737161,55.50683442,599.5385765,47.05172044
249.8937548,55.53861034,599.8266694,47.07311324
249.992289,55.56319849,600.0631514,47.09618719
250.1186253,55.59332289,600.3663586,47.11446027
250.2315696,55.62133954,600.6374249,47.13964114
250.3589836,55.65330003,600.9432185,47.16015854
250.4758872,55.68290403,601.2213874,47.18092199
250.5905644,55.70889869,601.4990124,47.20134835
250.6953042,55.73325705,601.7503879,47.22267701
250.8111173,55.76241892,602.0283394,47.24482064
250.9133011,55.78977673,602.2735805,47.26617653
251.0328351,55.81465418,602.5604621,47.28736514
251.1461781,55.83628055,602.8324853,47.30797793
251.2623773,55.86330083,603.1113634,47.33086391
251.3807635,55.8927585,603.3954902,47.35413076
251.4926011,55.9159486,603.6639005,47.37273055
251.6220751,55.94162866,603.9722364,47.39680687
251.7307904,55.96413672,604.2355548,47.42295007
251.8616783,55.9917556,604.5496858,47.4437772
251.9744285,56.01725025,604.8202862,47.46570808
252.0853291,56.04304518,605.0864477,47.48649666
252.2082933,56.07204156,605.3815618,47.5071086
252.3137371,56.09602445,605.6346269,47.52922723
252.4149488,56.11952913,605.877535,47.55270886
252.530702,56.14770091,606.1553426,47.57370248
252.6369596,56.17402037,606.4103609,47.59599287
252.7547086,56.20286453,606.6929585,47.61890789
252.8784209,56.23117842,606.989868,47.63951848
252.9874796,56.25566507,607.2516089,47.66221131
253.1112701,56.28176143,607.5487061,47.68663686
253.2147458,56.30247161,607.7970478,47.70813723
253.325968,56.3234119,608.063981,47.72954319
253.4317479,56.34407078,608.3178528,47.75279039
253.5398811,56.36679209,608.5749708,47.7755358
253.6486632,56.39107112,608.8384495,47.7982302
253.7757517,56.41476354,609.141049,47.81918624
253.8831896,56.43587975,609.4013129,47.84361299
254.0040751,56.45995568,609.6914381,47.86788688
254.1147494,56.4808027,609.9570564,47.89001353
254.2206003,56.50061025,610.2110986,47.90846598
254.3307543,56.52009757,610.4754682,47.93098702
254.4321725,56.53789476,610.7188718,47.95455086
254.562616,56.55983199,611.0319362,47.97860973
254.6687295,56.57854877,611.2866086,47.99866929
254.7885826,56.59962018,611.5742561,48.0215488
254.9068811,56.62167423,611.8581725,48.04462992
255.0071601,56.64201771,612.0988421,48.06671922
255.1245688,56.66695863,612.380623,48.09077399
255.2326687,56.68660492,612.6400627,48.11348276
255.3448835,56.70846648,612.9093782,48.1365407
255.4528649,56.73015596,613.1685336,48.16013459
255.5797046,56.75537628,613.4729489,48.18267693
255.69543,56.77856812,613.7506898,48.20556942
255.8040225,56.79825956,614.0113118,48.23059391
255.9167394,56.818437,614.2818324,48.25179281
256.0269293,56.83572882,614.5462882,48.27449109
256.1329059,56.85100045,614.800632,48.29466248
256.2525049,56.86912164,615.0876696,48.31756452
256.3519115,56.88267899,615.3262454,48.34482225
256.4684678,56.89973061,615.6059806,48.36758061
256.5902385,56.91657057,615.8982302,48.39098691
256.7140222,56.9359035,616.1953111,48.41267298
256.8230813,56.95452675,616.457053,48.43269747
256.9354774,56.97519482,616.7268036,48.4542887
257.0516861,56.9994055,617.0033354,48.4751237
257.15352,57.02288822,617.2501058,48.49504647
257.2689559,57.04807036,617.527152,48.51622579
257.3773825,57.07283323,617.7873758,48.53602341
257.5011495,57.10065769,618.082014,48.55719378
257.6049481,57.12477888,618.3335333,48.57763082
257.7227356,57.15196321,618.6162233,48.59841584
257.8198795,57.17315311,618.8493686,48.62056095
257.9366573,57.1972293,619.1296354,48.64513446
258.0460813,57.21849899,619.392253,48.66574719
258.1472955,57.23831684,619.635167,48.68580638
258.2803939,57.2667078,619.9522015,48.70508188
258.3966243,57.29260958,620.2335562,48.73102061
258.5119593,57.31744997,620.5103602,48.75186587
258.6297152,57.34004499,620.7929743,48.7732773
258.7295242,57.35952145,621.0325159,48.79417197
258.837648,57.38181583,621.292013,48.81898221
258.9620856,57.40631178,621.5906633,48.84411508
259.0832917,57.43044624,621.8815579,48.86475275
259.181367,57.45233127,622.1144981,48.88700606
259.2893896,57.47790463,622.3761929,48.91085485
259.4192425,57.50816973,622.6878398,48.93391145
259.5318323,57.53637294,622.9580554,48.95599199
259.6445059,57.56721401,623.228472,48.97781152
259.7545825,57.5998251,623.4926558,49.00405715
259.8531013,57.63007606,623.729101,49.02626919
259.9619278,57.66175497,623.9902846,49.05025054
260.0853552,57.69840408,624.2865103,49.07067872
260.195205,57.72707421,624.5501498,49.09356956
260.3219651,57.75740084,624.8543741,49.11833712
260.4290768,57.78286886,625.1090402,49.14158879
260.5535173,57.81111134,625.4100994,49.16243016
260.6878088,57.83699772,625.732399,49.18511862
260.7898228,57.85698627,625.9772326,49.20615492
260.9206242,57.88197632,626.2911559,49.23137331
261.0297193,57.90498734,626.5529842,49.25490827
261.1355509,57.92598601,626.80698,49.27841795
261.2402869,57.94400915,627.0583464,49.30056977
261.357016,57.96575081,627.3384962,49.32289587
261.4644761,57.98727331,627.5964005,49.34570821
261.5843143,58.01116299,627.8840122,49.36705234
261.6978171,58.03144425,628.1564189,49.38727054
261.8139817,58.05308372,628.4352139,49.4105845
261.9267516,58.07556924,628.7058617,49.43044759
262.024262,58.09474787,628.9398866,49.45341983
262.1376584,58.11522431,629.212038,49.47427432
262.2517236,58.1342082,629.4857945,49.49344107
262.3656216,58.15261523,629.756748,49.51874529
262.4794337,58.16999129,630.0298651,49.53792685
262.5957989,58.18712701,630.3115752,49.55916002
262.7095613,58.20450099,630.584605,49.58201265
262.8276965,58.22227188,630.8681294,49.60589961
262.9291871,58.23874293,631.1093052,49.62725717
263.0479651,58.2593766,631.3967741,49.64894792
263.1487081,58.27787725,631.6361556,49.67337507
263.2615023,58.29754113,631.9092634,49.6958776
263.3733074,58.31718033,632.1775956,49.71935175
263.4750156,58.33575354,632.4216953,49.74241536
263.5848223,58.35659103,632.6852314,49.76301714
263.6939999,58.37710438,632.9472576,49.78851559
263.8061381,58.39668521,633.2163893,49.80649023
263.9218195,58.41788716,633.4918836,49.82977318
264.0366755,58.44039993,633.769679,49.84870611
264.1526237,58.462567,634.0479547,49.86950557
264.2672701,58.48280343,634.3231061,49.89087266
264.3700705,58.50306336,634.569827,49.91406227
264.4798729,58.527511,634.8333528,49.93931464
264.5886481,58.5540647,635.0920116,49.95875204
264.6981297,58.58206436,635.3571691,49.98182587
264.8209165,58.61221805,635.6518574,50.00226158
264.9464095,58.64457079,635.9530406,50.0245794
265.0685163,58.67899383,636.246097,50.04654104
265.1945713,58.71663986,636.548629,50.07068549
265.3124841,58.7515748,636.8316197,50.09185356
265.4165294,58.78227816,637.0813284,50.11343508
265.53434,58.81858667,637.3640738,50.1374672
265.6551823,58.85662152,637.6540954,50.15923921
265.7722321,58.89248566,637.9350149,50.18490424
265.8886623,58.92544577,638.2144474,50.20685735
266.0016255,58.95710344,638.485559,50.23260827
266.1115622,58.98683142,638.7494071,50.25113579
266.2134808,59.01267628,638.9940118,50.27290321
266.3215845,59.03640233,639.2534606,50.2934805
266.4353667,59.05971218,639.5265379,50.31357767
266.5551689,59.0852373,639.8140632,50.33645768
266.6798891,59.11329763,640.1133917,50.35832254
266.8058242,59.14227635,640.4132333,50.37991204
266.9272041,59.16847872,640.7069477,50.39981043
267.032375,59.18875864,640.9593578,50.42081298
267.1541247,59.2133996,641.2515571,50.44417224
267.2626018,59.23702992,641.5119022,50.46621273
267.3814692,59.26364335,641.7947822,50.48623622
267.5012945,59.29096,642.0847646,50.50706467
267.6128678,59.31441266,642.3525406,50.52617196
267.7208625,59.33840609,642.6117278,50.55222548
267.818174,59.36078733,642.8452754,50.57496223
267.9319899,59.38621671,643.1184336,50.5986063
268.0467484,59.410025,643.393854,50.61903004
268.147795,59.43070367,643.6363658,50.64144091
268.2644116,59.45444419,643.9138524,50.66517063
268.3690164,59.47541489,644.1672972,50.68407829
268.4839271,59.49803616,644.4430829,50.70964806
268.6006976,59.52481372,644.7233321,50.73027596
268.7175991,59.55487547,645.0014928,50.75181813
268.8460322,59.58646153,645.3121351,50.77503129
268.9601526,59.61584187,645.5860241,50.79956316
269.0726056,59.64724686,645.8559113,50.82120988
269.1836601,59.68026962,646.1200282,50.84403199
269.2944589,59.71346037,646.3883592,50.86869974
269.4063042,59.74552259,646.6567879,50.88837037
269.5141471,59.77835527,646.9156109,50.91212387
269.6164926,59.81031624,647.1612401,50.93313022
269.7390159,59.84881061,647.455296,50.95563802
269.8558019,59.88222317,647.7355824,50.98000063
269.9735458,59.91639387,648.0181678,51.00295565
270.0914843,59.95027403,648.3012202,51.02824419
270.2081437,59.98178252,648.5812027,51.04998486
270.3158685,60.00770054,648.8397422,51.07022213
270.4169605,60.0304936,649.082363,51.0897063
270.5338902,60.05647381,649.3629943,51.11415662
270.6489873,60.0794303,649.6392274,51.13474405
270.7657579,60.10140063,649.9194768,51.15656614
270.8825131,60.12152953,650.1996893,51.17607302
271.0033682,60.14314171,650.4897415,51.2003358
271.1031408,60.16212847,650.7291958,51.22133406
271.2158808,60.1831151,650.9997718,51.24156732
271.3336563,60.20531204,651.282433,51.26488932
271.4348325,60.22309435,651.5252558,51.28812293
271.5526633,60.24501303,651.8080498,51.30871765
271.6672032,60.26666231,652.0829455,51.33268017
271.7775453,60.28853696,652.3477666,51.35729109
271.8873421,60.30781679,652.6112789,51.37854608
272.0172433,60.33143891,652.9230418,51.40162432
272.1309964,60.35199759,653.1936814,51.422158
272.2548202,60.37467447,653.4908246,51.44600211
272.3524162,60.3953457,653.7274567,51.46983278
272.4692829,60.41996312,654.0079368,51.49101694
272.5697112,60.43674005,654.2489647,51.51221085
272.6866272,60.46066638,654.5271593,51.53640382
272.8033332,60.48665046,654.8096575,51.56097721
272.917129,60.51308143,655.0827674,51.5817157
273.0348267,60.54056456,655.3652419,51.60457249
273.1524085,60.57103718,655.6474382,51.62721719
273.2712062,60.60635874,655.9325527,51.65051744
273.3692747,60.63667995,656.1655164,51.67238756
273.488751,60.67514716,656.4546602,51.69834667
273.5895239,60.70828319,656.6965152,51.72150972
273.7053276,60.74615644,656.9744441,51.74148112
273.8191875,60.7866904,657.2477078,51.76134947
273.9348813,60.83014533,657.525373,51.78664531
274.048935,60.87141747,657.7991018,51.80993869
274.1474657,60.90370088,658.0355755,51.83035014
274.2556135,60.93610257,658.2951302,51.85040865
274.3764387,60.97327758,658.5851107,51.87313149
274.4808048,61.00453002,658.8355894,51.89379991
274.5962992,61.03884095,659.1127759,51.91593996
274.7110919,61.06939131,659.3882784,51.93724886
274.8268759,61.1003826,659.66616,51.95820327
274.940729,61.12906344,659.9394074,51.98090997
275.042489,61.15431369,660.1812298,52.00396537
275.1556129,61.1815486,660.4551288,52.02762594
275.2724939,61.20824386,660.7356432,52.04920367
275.3878934,61.23307386,661.0101991,52.07192266
275.5032788,61.25954626,661.2871241,52.09606511
275.6165195,61.28768555,661.5613046,52.11991528
275.7272653,61.31314426,661.8270946,52.14362186
275.8376305,61.33878954,662.091971,52.16724538
275.9554274,61.36579487,662.3746836,52.19049468
276.0682221,61.39268888,662.6453909,52.21314489
276.189965,61.42229074,662.9375738,52.23535119
276.2946056,61.44591748,663.1887113,52.25875344
276.4072027,61.46941269,663.4589443,52.28107332
276.5190964,61.48954477,663.7274892,52.30020755
276.6328781,61.50999564,664.0005653,52.32547595
276.7437445,61.52971359,664.2666446,52.34743294
276.8565122,61.54657677,664.5372871,52.36559004
276.9731746,61.56278812,664.8172769,52.39097784
277.0719902,61.57460408,665.0544343,52.41064508
277.1784971,61.5834005,665.3100509,52.43141502
277.2892155,61.59354605,665.575775,52.45356068
277.422097,61.61345342,665.8946906,52.47583043
277.5398692,61.6372564,666.1773439,52.49741817
277.6535358,61.66458493,666.4501438,52.52000369
277.7734428,61.69475452,666.7379206,52.54213345
277.910996,61.73254456,667.0680482,52.56404434
278.0077174,61.75433834,667.2999158,52.5852183
278.1435497,61.80082866,667.6261771,52.60691848
278.2426681,61.83475705,667.8640613,52.63075396
278.3651752,61.87634622,668.1580783,52.64985142
278.4748651,61.91581403,668.4213341,52.67314659
278.5930734,61.95755092,668.705034,52.69660815
278.7094108,62.0010971,668.9842438,52.71863181
278.828028,62.04804747,669.268925,52.74421954
278.9406572,62.08789435,669.5392351,52.76616478
279.0526222,62.12526384,669.8079511,52.79097802
279.1766428,62.16312301,670.1056006,52.81026389
279.2830932,62.19605151,670.3586767,52.83260901
279.4066506,62.23282261,670.6576193,52.85188536
279.508299,62.26033403,670.9015754,52.87419763
279.6261545,62.29061581,671.1844286,52.8963496
279.727255,62.31574002,671.4270698,52.91712033
279.8357287,62.34401195,671.6874067,52.94134183
